,user_id,Recency,Frequency,Monetary,r_quartile,f_quartile,m_quartile,RFMScore
723,724,-1,106,15965,1,3,2,132
724,725,0,178,28058,1,1,1,111
725,726,2,148,21995,3,1,1,311
726,727,-1,107,16860,1,3,2,132
727,728,3,152,22236,3,1,1,311
728,729,2,78,10471,3,4,4,344
729,730,0,108,14242,1,3,3,133
730,731,1,111,15489,2,3,3,233
731,732,2,143,21447,3,1,1,311
732,733,1,80,12399,2,4,4,244
733,734,-1,95,14314,1,4,3,143
734,735,-1,133,18670,1,1,1,111
735,736,-1,160,23135,1,1,1,111
736,737,1,100,15808,2,3,3,233
737,738,-1,112,14955,1,2,3,123
738,739,4,134,20462,4,1,1,411
739,740,0,101,14910,1,3,3,133
740,741,18,76,11290,4,4,4,444
741,742,0,125,17797,1,2,2,122
742,743,3,106,15339,3,3,3,333
743,744,4,108,14964,4,3,3,433
744,745,10,139,18964,4,1,1,411
745,746,-1,104,16228,1,3,2,132
746,747,6,86,11443,4,4,4,444
747,748,0,121,16470,1,2,2,122
748,749,5,105,14710,4,3,3,433
749,750,0,124,19218,1,2,1,121
750,751,-1,113,16352,1,2,2,122
751,752,1,133,17942,2,1,2,212
752,753,12,97,14678,4,3,3,433
753,754,0,106,17130,1,3,2,132
754,755,1,121,18751,2,2,1,221
755,756,-1,119,18007,1,2,2,122
756,757,1,106,16068,2,3,2,232
757,758,1,110,14599,2,3,3,233
758,759,-1,126,18598,1,2,1,121
759,760,-1,97,14239,1,3,3,133
760,761,17,92,13980,4,4,3,443
761,762,-1,159,22837,1,1,1,111
762,763,-1,122,19029,1,2,1,121
763,764,-1,82,12189,1,4,4,144
764,765,0,111,16217,1,3,2,132
765,766,-1,149,20488,1,1,1,111
766,767,4,144,20478,4,1,1,411
767,768,9,118,17536,4,2,2,422
768,769,-1,138,20839,1,1,1,111
769,770,1,131,20174,2,1,1,211
770,771,2,112,16653,3,2,2,322
771,772,2,133,20904,3,1,1,311
772,773,-1,79,11399,1,4,4,144
773,774,-1,135,19463,1,1,1,111
774,775,-1,88,13099,1,4,4,144
775,776,0,111,16618,1,3,2,132
776,777,6,109,17198,4,3,2,432
777,778,2,145,20922,3,1,1,311
778,779,12,106,16378,4,3,2,432
779,780,0,119,17393,1,2,2,122
780,781,0,107,13800,1,3,3,133
781,782,11,100,14143,4,3,3,433
782,783,5,96,12698,4,4,4,444
783,784,4,103,13281,4,3,4,434
784,785,0,113,17329,1,2,2,122
785,786,0,117,16944,1,2,2,122
786,787,4,137,19292,4,1,1,411
787,788,3,93,13268,3,4,4,344
788,789,0,136,17987,1,1,2,112
789,790,-1,115,14325,1,2,3,123
790,791,-1,108,15383,1,3,3,133
791,792,8,91,14183,4,4,3,443
792,793,0,128,20052,1,2,1,121
793,794,0,127,17590,1,2,2,122
794,795,1,135,19892,2,1,1,211
795,796,7,108,15570,4,3,3,433
796,797,5,145,22110,4,1,1,411
797,798,2,114,15308,3,2,3,323
798,799,1,151,21758,2,1,1,211
799,800,7,113,16275,4,2,2,422
800,801,-1,123,17057,1,2,2,122
801,802,6,111,16706,4,3,2,432
802,803,0,127,18473,1,2,2,122
803,804,12,105,17014,4,3,2,432
804,805,0,104,15662,1,3,3,133
805,806,0,130,18903,1,1,1,111
806,807,3,94,13798,3,4,3,343
807,808,1,98,14279,2,3,3,233
808,809,-1,130,19126,1,1,1,111
809,810,1,95,14022,2,4,3,243
810,811,0,146,21746,1,1,1,111
811,812,4,120,18295,4,2,2,422
812,813,1,97,13767,2,3,3,233
813,814,-1,134,19243,1,1,1,111
814,815,7,122,17498,4,2,2,422
815,816,1,147,22311,2,1,1,211
816,817,2,143,20338,3,1,1,311
817,818,6,118,17121,4,2,2,422
818,819,3,129,18717,3,1,1,311
819,820,0,126,15616,1,2,3,123
820,821,4,97,12979,4,3,4,434
821,822,1,115,17789,2,2,2,222
822,823,0,91,11956,1,4,4,144
823,824,3,139,20343,3,1,1,311
824,825,3,124,19148,3,2,1,321
825,826,-1,119,15854,1,2,3,123
826,827,3,138,19623,3,1,1,311
827,828,3,136,19399,3,1,1,311
828,829,0,109,15087,1,3,3,133
829,830,3,129,18967,3,1,1,311
830,831,1,94,14260,2,4,3,243
831,832,0,110,14921,1,3,3,133
832,833,-1,130,20514,1,1,1,111
833,834,9,97,15185,4,3,3,433
834,835,1,128,19321,2,2,1,221
835,836,0,141,19492,1,1,1,111
836,837,1,101,14839,2,3,3,233
837,838,-1,106,14416,1,3,3,133
838,839,-1,108,16142,1,3,2,132
839,840,4,121,17437,4,2,2,422
840,841,-1,140,19441,1,1,1,111
841,842,-1,82,13111,1,4,4,144
842,843,9,89,11989,4,4,4,444
843,844,3,110,14726,3,3,3,333
844,845,4,115,14380,4,2,3,423
845,846,14,89,11689,4,4,4,444
846,847,8,98,15554,4,3,3,433
847,848,6,130,19241,4,1,1,411
848,849,2,143,20688,3,1,1,311
849,850,-1,121,16775,1,2,2,122
850,851,0,137,19129,1,1,1,111
851,852,0,133,18304,1,1,2,112
852,853,1,90,12977,2,4,4,244
853,854,0,129,17433,1,1,2,112
854,855,2,110,15056,3,3,3,333
855,856,2,144,18933,3,1,1,311
856,857,0,131,18995,1,1,1,111
857,858,5,147,20749,4,1,1,411
858,859,-1,157,22184,1,1,1,111
859,860,0,147,22295,1,1,1,111
860,861,-1,116,16978,1,2,2,122
861,862,7,109,15113,4,3,3,433
862,863,4,116,16705,4,2,2,422
863,864,-1,93,14559,1,4,3,143
864,865,8,105,17065,4,3,2,432
865,866,14,114,16398,4,2,2,422
866,867,2,91,11058,3,4,4,344
867,868,2,94,13960,3,4,3,343
868,869,2,119,16886,3,2,2,322
869,870,2,108,14635,3,3,3,333
870,871,6,129,19932,4,1,1,411
871,872,-1,103,15004,1,3,3,133
872,873,10,131,19387,4,1,1,411
873,874,1,124,18490,2,2,2,222
874,875,-1,112,14504,1,2,3,123
875,876,4,126,18087,4,2,2,422
876,877,0,128,17992,1,2,2,122
877,878,1,100,15207,2,3,3,233
878,879,0,108,17019,1,3,2,132
879,880,1,155,21201,2,1,1,211
880,881,1,100,14664,2,3,3,233
881,882,1,135,19278,2,1,1,211
882,883,2,159,23487,3,1,1,311
883,884,-1,118,16492,1,2,2,122
884,885,0,106,15124,1,3,3,133
885,886,1,92,14196,2,4,3,243
886,887,2,110,16537,3,3,2,332
887,888,9,109,15959,4,3,3,433
888,889,4,139,18948,4,1,1,411
889,890,9,101,14802,4,3,3,433
890,891,1,100,13707,2,3,3,233
891,892,3,125,18133,3,2,2,322
892,893,-1,138,20200,1,1,1,111
893,894,0,107,16072,1,3,2,132
894,895,2,154,24333,3,1,1,311
895,896,0,103,14365,1,3,3,133
896,897,0,101,14842,1,3,3,133
897,898,1,110,15028,2,3,3,233
898,899,10,90,12711,4,4,4,444
899,900,-1,139,19228,1,1,1,111
900,901,2,150,22355,3,1,1,311
901,902,2,107,15083,3,3,3,333
902,903,0,94,12862,1,4,4,144
903,904,3,148,22296,3,1,1,311
904,905,2,124,18384,3,2,2,322
905,906,0,109,16132,1,3,2,132
906,907,-1,161,25042,1,1,1,111
907,908,4,129,18501,4,1,2,412
908,909,-1,122,16855,1,2,2,122
909,910,1,104,15469,2,3,3,233
910,911,-1,116,18395,1,2,2,122
911,912,-1,110,15193,1,3,3,133
912,913,-1,92,11867,1,4,4,144
913,914,3,121,17427,3,2,2,322
914,915,-1,112,17154,1,2,2,122
915,916,1,116,17060,2,2,2,222
916,917,2,105,15357,3,3,3,333
917,918,1,122,17619,2,2,2,222
918,919,3,143,21409,3,1,1,311
919,920,2,95,13779,3,4,3,343
920,921,5,102,14758,4,3,3,433
921,922,-1,146,21978,1,1,1,111
922,923,6,139,19679,4,1,1,411
923,924,-1,130,19187,1,1,1,111
924,925,0,153,22599,1,1,1,111
925,926,-1,120,18301,1,2,2,122
926,927,-1,110,16069,1,3,2,132
927,928,1,107,15801,2,3,3,233
928,929,0,148,22187,1,1,1,111
929,930,-1,103,14784,1,3,3,133
930,931,1,154,22541,2,1,1,211
931,932,-1,99,14555,1,3,3,133
932,933,1,116,16484,2,2,2,222
933,934,0,135,18487,1,1,2,112
934,935,1,123,19070,2,2,1,221
935,936,3,93,14100,3,4,3,343
936,937,0,143,21262,1,1,1,111
937,938,3,103,15147,3,3,3,333
938,939,1,119,17666,2,2,2,222
939,940,7,103,13254,4,3,4,434
940,941,2,109,16010,3,3,2,332
941,942,-1,120,16488,1,2,2,122
942,943,1,120,17022,2,2,2,222
943,944,0,98,14541,1,3,3,133
944,945,5,101,15096,4,3,3,433
945,946,-1,169,25778,1,1,1,111
946,947,2,132,20057,3,1,1,311
947,948,-1,121,17753,1,2,2,122
948,949,2,136,20001,3,1,1,311
949,950,2,101,14249,3,3,3,333
950,951,1,188,27976,2,1,1,211
951,952,-1,110,16075,1,3,2,132
952,953,0,98,15196,1,3,3,133
953,954,-1,122,16444,1,2,2,122
954,955,-1,103,15741,1,3,3,133
955,956,4,110,16762,4,3,2,432
956,957,7,98,13813,4,3,3,433
957,958,1,140,21123,2,1,1,211
958,959,2,96,13376,3,4,4,344
959,960,5,112,16427,4,2,2,422
960,961,-1,153,23353,1,1,1,111
961,962,0,153,23407,1,1,1,111
962,963,1,141,22635,2,1,1,211
963,964,2,98,14174,3,3,3,333
964,965,2,122,18255,3,2,2,322
965,966,-1,105,14336,1,3,3,133
966,967,1,94,14917,2,4,3,243
967,968,4,114,14799,4,2,3,423
968,969,-1,141,22218,1,1,1,111
969,970,4,94,13303,4,4,4,444
970,971,3,105,15693,3,3,3,333
971,972,3,105,16017,3,3,2,332
972,973,-1,120,16412,1,2,2,122
973,974,0,119,17937,1,2,2,122
974,975,-1,120,16790,1,2,2,122
975,976,1,109,15556,2,3,3,233
976,977,1,101,13240,2,3,4,234
977,978,-1,133,21627,1,1,1,111
978,979,-1,117,17106,1,2,2,122
979,980,4,117,16653,4,2,2,422
980,981,2,106,14871,3,3,3,333
981,982,-1,115,16627,1,2,2,122
982,983,2,93,13910,3,4,3,343
983,984,2,124,17699,3,2,2,322
984,985,-1,107,15459,1,3,3,133
985,986,-1,149,20422,1,1,1,111
986,987,1,103,14312,2,3,3,233
987,988,1,94,13412,2,4,4,244
988,989,0,88,12781,1,4,4,144
989,990,5,98,13590,4,3,4,434
990,991,-1,92,12378,1,4,4,144
991,992,-1,136,19059,1,1,1,111
992,993,-1,111,16482,1,3,2,132
993,994,1,130,18321,2,1,2,212
994,995,4,111,15865,4,3,3,433
995,996,0,147,21974,1,1,1,111
996,997,3,166,25626,3,1,1,311
997,998,6,98,13498,4,3,4,434
998,999,2,108,15660,3,3,3,333
999,1000,3,107,15427,3,3,3,333
1000,1001,6,96,13815,4,4,3,443
1001,1002,0,131,19730,1,1,1,111
1002,1003,0,103,14693,1,3,3,133
1003,1004,6,91,12521,4,4,4,444
1004,1005,2,127,17643,3,2,2,322
1005,1006,1,92,14652,2,4,3,243
1006,1007,-1,91,11531,1,4,4,144
1007,1008,8,139,21205,4,1,1,411
1008,1009,0,111,16417,1,3,2,132
1009,1010,4,138,18541,4,1,1,411
1010,1011,1,108,16048,2,3,2,232
1011,1012,0,100,15121,1,3,3,133
1012,1013,-1,128,19553,1,2,1,121
1013,1014,5,140,22040,4,1,1,411
1014,1015,6,79,10242,4,4,4,444
1015,1016,5,116,16380,4,2,2,422
1016,1017,-1,138,20579,1,1,1,111
1017,1018,11,89,11243,4,4,4,444
1018,1019,4,163,23106,4,1,1,411
1019,1020,4,97,14448,4,3,3,433
1020,1021,-1,109,16372,1,3,2,132
1021,1022,-1,138,20448,1,1,1,111
1022,1023,4,109,15734,4,3,3,433
1023,1024,4,131,19826,4,1,1,411
1024,1025,-1,105,15557,1,3,3,133
1025,1026,3,137,19931,3,1,1,311
1026,1027,-1,161,23987,1,1,1,111
1027,1028,-1,73,10465,1,4,4,144
1028,1029,0,101,15818,1,3,3,133
1029,1030,3,122,17786,3,2,2,322
1030,1031,1,150,21158,2,1,1,211
1031,1032,3,111,15123,3,3,3,333
1032,1033,1,116,16699,2,2,2,222
1033,1034,6,85,12689,4,4,4,444
1034,1035,3,118,17591,3,2,2,322
1035,1036,7,89,13425,4,4,4,444
1036,1037,-1,173,24929,1,1,1,111
1037,1038,0,162,22058,1,1,1,111
1038,1039,3,90,13548,3,4,4,344
1039,1040,1,91,13640,2,4,4,244
1040,1041,-1,157,22300,1,1,1,111
1041,1042,-1,144,22575,1,1,1,111
1042,1043,-1,107,15831,1,3,3,133
1043,1044,2,119,17253,3,2,2,322
1044,1045,-1,87,12261,1,4,4,144
1045,1046,3,122,19100,3,2,1,321
1046,1047,2,108,16880,3,3,2,332
1047,1048,-1,109,15378,1,3,3,133
1048,1049,2,94,12339,3,4,4,344
1049,1050,8,86,12263,4,4,4,444
1050,1051,1,117,17462,2,2,2,222
1051,1052,-1,139,18723,1,1,1,111
1052,1053,1,122,19861,2,2,1,221
1053,1054,-1,116,16463,1,2,2,122
1054,1055,-1,104,16539,1,3,2,132
1055,1056,6,87,10798,4,4,4,444
1056,1057,6,139,19941,4,1,1,411
1057,1058,-1,123,16813,1,2,2,122
1058,1059,2,117,15760,3,2,3,323
1059,1060,-1,120,19695,1,2,1,121
1060,1061,1,159,26109,2,1,1,211
1061,1062,8,89,12995,4,4,4,444
1062,1063,0,144,20389,1,1,1,111
1063,1064,1,160,24602,2,1,1,211
1064,1065,1,101,14906,2,3,3,233
1065,1066,15,101,17303,4,3,2,432
1066,1067,2,87,12168,3,4,4,344
1067,1068,2,123,18500,3,2,2,322
1068,1069,-1,102,14825,1,3,3,133
1069,1070,0,108,15558,1,3,3,133
1070,1071,3,107,15375,3,3,3,333
1071,1072,0,140,21103,1,1,1,111
1072,1073,0,81,13103,1,4,4,144
1073,1074,1,132,19464,2,1,1,211
1074,1075,1,123,17295,2,2,2,222
1075,1076,-1,132,20097,1,1,1,111
1076,1077,-1,139,19815,1,1,1,111
1077,1078,4,147,20591,4,1,1,411
1078,1079,14,90,13434,4,4,4,444
1079,1080,0,76,10832,1,4,4,144
1080,1081,1,147,22510,2,1,1,211
1081,1082,1,100,12581,2,3,4,234
1082,1083,2,99,15684,3,3,3,333
1083,1084,-1,140,18730,1,1,1,111
1084,1085,7,82,10871,4,4,4,444
1085,1086,8,112,14939,4,2,3,423
1086,1087,2,113,14683,3,2,3,323
1087,1088,-1,180,26562,1,1,1,111
1088,1089,-1,109,16557,1,3,2,132
1089,1090,-1,148,21524,1,1,1,111
1090,1091,12,83,12211,4,4,4,444
1091,1092,-1,137,20014,1,1,1,111
1092,1093,3,124,18517,3,2,2,322
1093,1094,8,113,15975,4,2,2,422
1094,1095,7,118,19348,4,2,1,421
1095,1096,7,122,17403,4,2,2,422
1096,1097,0,134,20409,1,1,1,111
1097,1098,7,134,19039,4,1,1,411
1098,1099,-1,116,16858,1,2,2,122
1099,1100,1,108,14755,2,3,3,233
1100,1101,3,115,17824,3,2,2,322
1101,1102,1,112,16176,2,2,2,222
1102,1103,1,109,15414,2,3,3,233
1103,1104,0,133,18765,1,1,1,111
1104,1105,-1,111,16370,1,3,2,132
1105,1106,3,120,16345,3,2,2,322
1106,1107,-1,147,21044,1,1,1,111
1107,1108,1,117,17901,2,2,2,222
1108,1109,9,127,19153,4,2,1,421
1109,1110,1,104,14728,2,3,3,233
1110,1111,-1,107,15511,1,3,3,133
1111,1112,-1,98,14016,1,3,3,133
1112,1113,4,123,17569,4,2,2,422
1113,1114,5,70,10919,4,4,4,444
1114,1115,-1,157,23088,1,1,1,111
1115,1116,1,87,13343,2,4,4,244
1116,1117,1,95,12330,2,4,4,244
1117,1118,0,112,17265,1,2,2,122
1118,1119,-1,145,19283,1,1,1,111
1119,1120,-1,128,17121,1,2,2,122
1120,1121,-1,145,18615,1,1,1,111
1121,1122,4,115,18202,4,2,2,422
1122,1123,-1,130,18203,1,1,2,112
1123,1124,1,111,16447,2,3,2,232
1124,1125,5,97,13209,4,3,4,434
1125,1126,7,134,19808,4,1,1,411
1126,1127,-1,143,21025,1,1,1,111
1127,1128,7,90,11567,4,4,4,444
1128,1129,15,101,15177,4,3,3,433
1129,1130,0,118,15827,1,2,3,123
1130,1131,-1,113,16035,1,2,2,122
1131,1132,0,115,17635,1,2,2,122
1132,1133,0,111,17705,1,3,2,132
1133,1134,0,54,7309,1,4,4,144
1134,1135,3,106,14902,3,3,3,333
1135,1136,-1,180,24484,1,1,1,111
1136,1137,3,103,14512,3,3,3,333
1137,1138,4,119,17790,4,2,2,422
1138,1139,1,100,15457,2,3,3,233
1139,1140,3,111,15346,3,3,3,333
1140,1141,0,90,13361,1,4,4,144
1141,1142,8,112,15885,4,2,3,423
1142,1143,0,126,17417,1,2,2,122
1143,1144,3,142,21166,3,1,1,311
1144,1145,1,135,20526,2,1,1,211
1145,1146,1,128,17724,2,2,2,222
1146,1147,5,94,12895,4,4,4,444
1147,1148,3,132,18551,3,1,1,311
1148,1149,-1,110,15509,1,3,3,133
1149,1150,3,86,12742,3,4,4,344
1150,1151,0,112,17079,1,2,2,122
1151,1152,1,99,14167,2,3,3,233
1152,1153,0,101,16422,1,3,2,132
1153,1154,0,104,16366,1,3,2,132
1154,1155,0,64,10047,1,4,4,144
1155,1156,3,97,14191,3,3,3,333
1156,1157,6,114,15984,4,2,2,422
1157,1158,5,72,9558,4,4,4,444
1158,1159,12,137,20243,4,1,1,411
1159,1160,3,122,16149,3,2,2,322
1160,1161,0,112,13760,1,2,3,123
1161,1162,3,104,13677,3,3,4,334
1162,1163,5,114,15183,4,2,3,423
1163,1164,-1,120,15853,1,2,3,123
1164,1165,-1,97,14278,1,3,3,133
1165,1166,-1,120,17874,1,2,2,122
1166,1167,4,136,18922,4,1,1,411
1167,1168,-1,87,12460,1,4,4,144
1168,1169,-1,187,26324,1,1,1,111
1169,1170,4,97,14095,4,3,3,433
1170,1171,0,117,16132,1,2,2,122
1171,1172,11,63,8963,4,4,4,444
1172,1173,-1,150,22492,1,1,1,111
1173,1174,1,62,9495,2,4,4,244
1174,1175,-1,156,21577,1,1,1,111
1175,1176,11,93,13632,4,4,4,444
1176,1177,0,108,14635,1,3,3,133
1177,1178,-1,123,17809,1,2,2,122
1178,1179,0,130,19208,1,1,1,111
1179,1180,-1,123,18881,1,2,1,121
1180,1181,10,101,14557,4,3,3,433
1181,1182,1,133,20093,2,1,1,211
1182,1183,2,129,18017,3,1,2,312
1183,1184,10,118,16803,4,2,2,422
1184,1185,-1,190,24959,1,1,1,111
1185,1186,1,154,24322,2,1,1,211
1186,1187,-1,149,23508,1,1,1,111
1187,1188,0,103,14204,1,3,3,133
1188,1189,-1,126,19407,1,2,1,121
1189,1190,2,98,14741,3,3,3,333
1190,1191,0,101,13654,1,3,4,134
1191,1192,2,129,17668,3,1,2,312
1192,1193,0,130,19135,1,1,1,111
1193,1194,7,96,15932,4,4,3,443
1194,1195,6,135,20607,4,1,1,411
1195,1196,0,99,12997,1,3,4,134
1196,1197,0,128,20149,1,2,1,121
1197,1198,4,128,17621,4,2,2,422
1198,1199,3,76,10868,3,4,4,344
1199,1200,4,108,15872,4,3,3,433
1200,1201,3,112,17072,3,2,2,322
1201,1202,2,98,13822,3,3,3,333
1202,1203,4,118,18767,4,2,1,421
1203,1204,15,85,11383,4,4,4,444
1204,1205,-1,106,15775,1,3,3,133
1205,1206,0,137,20626,1,1,1,111
1206,1207,-1,124,17518,1,2,2,122
1207,1208,-1,124,17457,1,2,2,122
1208,1209,-1,120,17475,1,2,2,122
1209,1210,0,66,9129,1,4,4,144
1210,1211,-1,90,13680,1,4,4,144
1211,1212,-1,151,22584,1,1,1,111
1212,1213,-1,113,16292,1,2,2,122
1213,1214,2,148,21342,3,1,1,311
1214,1215,2,105,14685,3,3,3,333
1215,1216,5,134,20059,4,1,1,411
1216,1217,-1,100,15808,1,3,3,133
1217,1218,7,130,18750,4,1,1,411
1218,1219,-1,97,13381,1,3,4,134
1219,1220,0,113,17949,1,2,2,122
1220,1221,0,150,21038,1,1,1,111
1221,1222,1,116,15232,2,2,3,223
1222,1223,-1,116,16422,1,2,2,122
1223,1224,0,96,13846,1,4,3,143
1224,1225,-1,166,25341,1,1,1,111
1225,1226,1,102,12833,2,3,4,234
1226,1227,1,98,14668,2,3,3,233
1227,1228,5,123,17892,4,2,2,422
1228,1229,0,121,17969,1,2,2,122
1229,1230,4,92,14488,4,4,3,443
1230,1231,3,100,15145,3,3,3,333
1231,1232,3,96,14406,3,4,3,343
1232,1233,3,75,11209,3,4,4,344
1233,1234,2,128,19164,3,2,1,321
1234,1235,1,127,19743,2,2,1,221
1235,1236,0,99,14968,1,3,3,133
1236,1237,2,139,20508,3,1,1,311
1237,1238,8,109,14383,4,3,3,433
1238,1239,4,106,14130,4,3,3,433
1239,1240,5,51,8275,4,4,4,444
1240,1241,0,132,18320,1,1,2,112
1241,1242,0,105,15699,1,3,3,133
1242,1243,5,91,13892,4,4,3,443
1243,1244,5,125,18076,4,2,2,422
1244,1245,-1,156,21950,1,1,1,111
1245,1246,0,112,15341,1,2,3,123
1246,1247,2,125,18764,3,2,1,321
1247,1248,4,58,7346,4,4,4,444
1248,1249,-1,99,14446,1,3,3,133
1249,1250,1,56,7388,2,4,4,244
1250,1251,-1,100,15707,1,3,3,133
1251,1252,7,127,18348,4,2,2,422
1252,1253,9,113,15830,4,2,3,423
1253,1254,-1,115,17800,1,2,2,122
1254,1255,0,161,21541,1,1,1,111
1255,1256,-1,145,21838,1,1,1,111
1256,1257,-1,98,13947,1,3,3,133
1257,1258,0,92,12672,1,4,4,144
1258,1259,2,112,16624,3,2,2,322
1259,1260,3,157,22441,3,1,1,311
1260,1261,2,145,20357,3,1,1,311
1261,1262,1,86,11637,2,4,4,244
1262,1263,0,135,20664,1,1,1,111
1263,1264,8,96,15125,4,4,3,443
1264,1265,0,99,15288,1,3,3,133
1265,1266,0,154,22196,1,1,1,111
1266,1267,5,139,20781,4,1,1,411
1267,1268,4,110,16593,4,3,2,432
1268,1269,-1,110,16261,1,3,2,132
1269,1270,3,103,13882,3,3,3,333
1270,1271,2,106,16136,3,3,2,332
1271,1272,0,103,14377,1,3,3,133
1272,1273,2,97,14472,3,3,3,333
1273,1274,8,51,7087,4,4,4,444
1274,1275,-1,120,18418,1,2,2,122
1275,1276,0,143,21522,1,1,1,111
1276,1277,9,117,16083,4,2,2,422
1277,1278,-1,131,16828,1,1,2,112
1278,1279,1,123,15729,2,2,3,223
1279,1280,3,153,23294,3,1,1,311
1280,1281,9,71,10797,4,4,4,444
1281,1282,0,107,15225,1,3,3,133
1282,1283,5,151,21677,4,1,1,411
1283,1284,1,124,18697,2,2,1,221
1284,1285,-1,132,21235,1,1,1,111
1285,1286,0,158,22985,1,1,1,111
1286,1287,0,92,12370,1,4,4,144
1287,1288,-1,80,11257,1,4,4,144
1288,1289,0,136,19774,1,1,1,111
1289,1290,2,139,20612,3,1,1,311
1290,1291,-1,137,19970,1,1,1,111
1291,1292,3,114,15470,3,2,3,323
1292,1293,3,114,14850,3,2,3,323
1293,1294,-1,168,24043,1,1,1,111
1294,1295,4,97,14315,4,3,3,433
1295,1296,1,176,26407,2,1,1,211
1296,1297,1,55,7862,2,4,4,244
1297,1298,3,135,19723,3,1,1,311
1298,1299,-1,152,21936,1,1,1,111
1299,1300,0,124,17377,1,2,2,122
1300,1301,0,108,15078,1,3,3,133
1301,1302,0,127,18585,1,2,1,121
1302,1303,1,132,19817,2,1,1,211
1303,1304,0,92,11365,1,4,4,144
1304,1305,1,118,16562,2,2,2,222
1305,1306,2,104,15421,3,3,3,333
1306,1307,-1,161,24391,1,1,1,111
1307,1308,2,95,14890,3,4,3,343
1308,1309,9,122,17903,4,2,2,422
1309,1310,-1,112,16755,1,2,2,122
1310,1311,0,148,20805,1,1,1,111
1311,1312,-1,105,17102,1,3,2,132
1312,1313,6,79,11042,4,4,4,444
1313,1314,2,133,20243,3,1,1,311
1314,1315,0,112,17296,1,2,2,122
1315,1316,0,98,14613,1,3,3,133
1316,1317,-1,119,16614,1,2,2,122
1317,1318,2,131,18895,3,1,1,311
1318,1319,0,111,15718,1,3,3,133
1319,1320,3,121,17281,3,2,2,322
1320,1321,0,167,24449,1,1,1,111
1321,1322,2,129,17337,3,1,2,312
1322,1323,-1,165,23510,1,1,1,111
1323,1324,12,98,15574,4,3,3,433
1324,1325,3,161,21814,3,1,1,311
1325,1326,1,142,20209,2,1,1,211
1326,1327,3,146,22545,3,1,1,311
1327,1328,0,141,20279,1,1,1,111
1328,1329,1,115,16037,2,2,2,222
1329,1330,1,84,11068,2,4,4,244
1330,1331,10,94,13024,4,4,4,444
1331,1332,0,101,14553,1,3,3,133
1332,1333,3,108,15263,3,3,3,333
1333,1334,4,123,17854,4,2,2,422
1334,1335,1,127,18617,2,2,1,221
1335,1336,0,96,14538,1,4,3,143
1336,1337,7,104,15431,4,3,3,433
1337,1338,1,99,14139,2,3,3,233
1338,1339,-1,159,22726,1,1,1,111
1339,1340,0,139,20083,1,1,1,111
1340,1341,0,118,17766,1,2,2,122
1341,1342,0,143,19240,1,1,1,111
1342,1343,1,95,13232,2,4,4,244
1343,1344,2,122,16337,3,2,2,322
1344,1345,6,110,16388,4,3,2,432
1345,1346,4,137,19650,4,1,1,411
1346,1347,1,129,18507,2,1,2,212
1347,1348,2,97,14840,3,3,3,333
1348,1349,-1,110,15998,1,3,2,132
1349,1350,1,176,24559,2,1,1,211
1350,1351,2,49,7094,3,4,4,344
1351,1352,0,155,23107,1,1,1,111
1352,1353,-1,159,21985,1,1,1,111
1353,1354,-1,167,25393,1,1,1,111
1354,1355,6,153,22637,4,1,1,411
1355,1356,2,107,15368,3,3,3,333
1356,1357,-1,139,19261,1,1,1,111
1357,1358,1,140,23635,2,1,1,211
1358,1359,-1,133,19461,1,1,1,111
1359,1360,-1,83,11659,1,4,4,144
1360,1361,-1,110,15761,1,3,3,133
1361,1362,2,100,16226,3,3,2,332
1362,1363,-1,84,11742,1,4,4,144
1363,1364,5,110,13175,4,3,4,434
1364,1365,5,77,11607,4,4,4,444
1365,1366,10,100,13782,4,3,3,433
1366,1367,10,108,14903,4,3,3,433
1367,1368,0,85,12103,1,4,4,144
1368,1369,2,161,23285,3,1,1,311
1369,1370,-1,146,18143,1,1,2,112
1370,1371,-1,101,14598,1,3,3,133
1371,1372,0,98,13629,1,3,4,134
1372,1373,0,89,13326,1,4,4,144
1373,1374,-1,159,21578,1,1,1,111
1374,1375,-1,107,15809,1,3,3,133
1375,1376,3,123,18619,3,2,1,321
1376,1377,-1,161,23106,1,1,1,111
1377,1378,3,96,15390,3,4,3,343
1378,1379,3,133,20589,3,1,1,311
1379,1380,-1,100,15515,1,3,3,133
1380,1381,1,148,19870,2,1,1,211
1381,1382,5,112,15695,4,2,3,423
1382,1383,2,146,20850,3,1,1,311
1383,1384,3,109,14503,3,3,3,333
1384,1385,-1,140,20014,1,1,1,111
1385,1386,0,133,20828,1,1,1,111
1386,1387,9,79,11212,4,4,4,444
1387,1388,-1,161,24135,1,1,1,111
1388,1389,0,94,12772,1,4,4,144
1389,1390,2,109,16108,3,3,2,332
1390,1391,0,159,22073,1,1,1,111
1391,1392,4,144,19532,4,1,1,411
1392,1393,0,181,25171,1,1,1,111
1393,1394,-1,123,18549,1,2,1,121
1394,1395,0,123,19015,1,2,1,121
1395,1396,1,78,9553,2,4,4,244
1396,1397,0,132,18126,1,1,2,112
1397,1398,2,116,16221,3,2,2,322
1398,1399,-1,123,17084,1,2,2,122
1399,1400,-1,115,16279,1,2,2,122
1400,1401,-1,120,19602,1,2,1,121
1401,1402,0,126,19178,1,2,1,121
1402,1403,-1,160,24015,1,1,1,111
1403,1404,0,118,16355,1,2,2,122
1404,1405,0,101,14735,1,3,3,133
