,user_id,book_id,rating,book_authors,book_isbn,book_pages,book_rating_count,book_review_count,book_title,language_code,genres,image_url,Invoice_Date,Quantity,Price
143,9,596,2,stephen king|peter straub,9780000000000.0,1106 pages,95276,2692,the talisman,eng,horror,https://images.gr-assets.com/books/1170530286l/59219.jpg,2019-10-17 15:14:41,2,43
144,9,1388,2,edgar allan poe|gary richard thompson,9780000000000.0,1024 pages,1440,19,the selected writings of edgar allan poe,eng,classics,https://images.gr-assets.com/books/1386921567l/49338.jpg,2019-05-13 18:35:10,5,64
145,9,7868,2,morgan rhodes|michelle rowen,9780000000000.0,401 pages,25283,3232,rebel spring,eng,fantasy,https://images.gr-assets.com/books/1379031383l/16000044.jpg,2020-02-21 07:09:02,4,46
146,9,1407,2,haruki murakami|jay rubin,9780000000000.0,191 pages,87615,6066,after dark,eng,fiction,https://images.gr-assets.com/books/1437952316l/17803.jpg,2019-11-08 06:53:15,5,77
147,9,227,2,maggie stiefvater,9780000000000.0,390 pages,394321,21592,shiver,eng,young adult,https://images.gr-assets.com/books/1409283154l/6068551.jpg,2019-09-12 06:49:31,3,60
148,9,213,2,frances hodgson burnett|nancy bond,9780000000000.0,242 pages,245610,5861,a little princess,eng,classics,https://images.gr-assets.com/books/1327868556l/3008.jpg,2019-06-28 17:24:29,5,52
149,9,587,4,w. bruce cameron,9780000000000.0,319 pages,92526,11718,a dog's purpose,eng,fiction,https://images.gr-assets.com/books/1441219933l/7723542.jpg,2019-10-14 05:39:59,1,66
150,9,664,4,paulo coelho|margaret jull costa,9780000000000.0,210 pages,146588,6763,veronika decides to die,eng,fiction,https://images.gr-assets.com/books/1348139939l/1431.jpg,2019-12-17 23:09:08,2,51
151,9,476,2,rick riordan,9780000000000.0,597 pages,205884,12957,the house of hades,eng,fantasy,https://images.gr-assets.com/books/1464201430l/12127810.jpg,2019-04-24 14:09:15,2,74
152,9,325,2,rick riordan,9780000000000.0,521 pages,351022,13512,the son of neptune,eng,fantasy,https://images.gr-assets.com/books/1464201114l/9520360.jpg,2020-04-13 18:43:31,1,65
153,9,407,5,emma donoghue,9780000000000.0,321 pages,616593,44470,room,eng,fiction,https://images.gr-assets.com/books/1344265419l/7937843.jpg,2019-09-05 20:01:34,2,54
154,9,1311,2,robert shea|robert anton wilson,9780000000000.0,805 pages,13779,770,the illuminatus! trilogy,eng,fiction,https://images.gr-assets.com/books/1386923913l/57913.jpg,2020-02-26 06:07:45,1,57
155,9,10,5,j.r.r. tolkien,9780000000000.0,1728 pages,99793,1652,j.r.r. tolkien 4-book boxed set: the hobbit and the lord of the rings,eng,fantasy,https://images.gr-assets.com/books/1346072396l/30.jpg,2019-08-13 06:28:13,3,24
156,9,76,4,alice walker,9780000000000.0,295 pages,440592,11325,the color purple,eng,classics,https://images.gr-assets.com/books/1386925078l/11486.jpg,2019-05-31 01:44:29,3,60
157,9,171,4,thomas hardy|margaret r. higonnet|tim dolin,9780000000000.0,518 pages,211670,7431,tess of the d'urbervilles,eng,classics,https://images.gr-assets.com/books/1434302708l/32261.jpg,2019-05-11 13:29:17,2,64
158,11,111,2,mikhail bulgakov|katherine tiernan o'connor|ellendea proffer|diana burgin,9780000000000.0,373 pages,186919,8601,the master and margarita,eng,fiction,https://images.gr-assets.com/books/1327867963l/117833.jpg,2019-09-12 18:24:31,4,52
159,11,11,4,john green,9780000000000.0,313 pages,2881648,147270,the fault in our stars,eng,young adult,https://images.gr-assets.com/books/1360206420l/11870085.jpg,2020-04-12 09:37:20,5,25
160,11,94,5,charles dickens,9780000000000.0,512 pages,562389,13554,great expectations,eng,classics,https://images.gr-assets.com/books/1309639398l/2619.jpg,2019-11-26 19:11:51,1,70
161,11,2559,5,sarah j. maas,,404 pages,424659,34581,throne of glass,,fantasy,https://images.gr-assets.com/books/1337978469l/13519397.jpg,2019-08-10 19:24:50,4,32
162,11,522,3,michelle hodkin,,456 pages,140061,15197,the unbecoming of mara dyer,eng,young adult,https://images.gr-assets.com/books/1336655755l/11408650.jpg,2019-12-03 16:48:42,2,80
163,11,258,3,scott o'dell,9780000000000.0,184 pages,259832,7333,island of the blue dolphins,eng,young adult,https://images.gr-assets.com/books/1475166260l/233818.jpg,2019-11-14 00:35:52,5,51
164,11,408,3,arthur miller,9780000000000.0,117 pages,158889,3995,death of a salesman,eng,academic,https://images.gr-assets.com/books/1469024140l/12898.jpg,2020-03-31 01:03:00,5,46
165,11,516,4,wilkie collins|matthew sweet,9780000000000.0,672 pages,114119,6343,the woman in white,eng,classics,https://images.gr-assets.com/books/1295661017l/5890.jpg,2019-06-10 23:54:11,3,79
166,11,6944,3,mackinlay kantor,9780000000000.0,766 pages,6829,291,andersonville,,historical,https://images.gr-assets.com/books/1424334448l/77239.jpg,2019-11-14 09:11:44,3,56
167,11,426,4,chaim potok,9780000000000.0,304 pages,77499,3799,the chosen,eng,fiction,https://images.gr-assets.com/books/1403191327l/187181.jpg,2020-02-28 23:44:23,2,55
168,11,495,3,emily dickinson|thomas h. johnson,,716 pages,63997,692,the complete poems of emily dickinson,eng,classics,https://images.gr-assets.com/books/1498347611l/112204.jpg,2020-01-20 00:57:49,2,72
169,11,574,3,shannon hale,9780000000000.0,383 pages,102015,9301,the goose girl,eng,fantasy,https://images.gr-assets.com/books/1330728389l/179064.jpg,2019-09-24 06:07:46,1,18
170,11,8,5,george orwell,9780000000000.0,122 pages,2235084,42156,animal farm,eng,classics,https://images.gr-assets.com/books/1424037542l/7613.jpg,2020-04-16 01:06:10,2,28
171,11,26,3,orson scott card,9780000000000.0,324 pages,965351,40289,ender's game,eng,science fiction,https://images.gr-assets.com/books/1408303130l/375802.jpg,2020-02-15 17:45:12,4,37
172,11,33,4,l.m. montgomery,9780000000000.0,320 pages,599365,16797,anne of green gables,eng,classics,https://images.gr-assets.com/books/1390789015l/8127.jpg,2019-08-28 16:04:02,3,39
173,11,3560,5,bette greene,9780000000000.0,203 pages,14966,962,summer of my german soldier,eng,historical,https://images.gr-assets.com/books/1166975959l/18580.jpg,2019-11-24 07:49:26,3,56
174,11,233,5,rick riordan,9780000000000.0,557 pages,533939,18908,the lost hero,eng,fantasy,https://images.gr-assets.com/books/1464201003l/7736182.jpg,2019-08-03 18:26:30,4,74
175,11,325,4,rick riordan,9780000000000.0,521 pages,351022,13512,the son of neptune,eng,fantasy,https://images.gr-assets.com/books/1464201114l/9520360.jpg,2020-03-27 02:18:21,3,65
176,11,3703,3,shannon messenger,9780000000000.0,404 pages,10009,1384,let the sky fall,eng,young adult,https://images.gr-assets.com/books/1338374861l/13445306.jpg,2020-04-10 06:41:46,5,29
177,11,2079,4,neil gaiman|mike dringenberg|chris bachalo|michael zulli|kelly jones|charles vess|colleen doran|malcolm jones iii|steve parkhouse|daniel vozzo|lee loughridge|steve oliff|todd klein|dave mckean|sam kieth,9780000000000.0,612 pages,14832,512,"the absolute sandman, volume one",eng,sequential art,https://images.gr-assets.com/books/1312226853l/23753.jpg,2020-02-24 08:05:13,3,77
178,11,1853,3,ivan goncharov|stephen pearl|galya diment,9780000000000.0,586 pages,24106,700,oblomov,eng,classics,https://images.gr-assets.com/books/1456384296l/254308.jpg,2019-10-24 11:26:23,3,58
179,11,9606,3,william kent krueger,9780000000000.0,464 pages,13115,1307,iron lake,,mystery,https://images.gr-assets.com/books/1388232141l/175828.jpg,2019-07-25 17:42:19,3,75
180,11,7277,4,jacqueline carey,9780000000000.0,703 pages,16689,456,kushiel's justice,eng,fantasy,https://images.gr-assets.com/books/1387707057l/40217.jpg,2019-12-01 09:09:01,1,62
181,11,115,4,jack kerouac,9780000000000.0,307 pages,301429,13085,on the road,en-us,classics,https://images.gr-assets.com/books/1413588576l/70401.jpg,2019-06-07 07:24:19,2,60
182,8,177,5,amy tan,9780000000000.0,288 pages,552197,7521,the joy luck club,eng,fiction,https://images.gr-assets.com/books/1304978653l/7763.jpg,2019-05-14 06:22:42,2,30
183,11,47,4,mark twain|guy cardwell|john seelye,9780000000000.0,327 pages,1060707,13585,the adventures of huckleberry finn,eng,classics,https://images.gr-assets.com/books/1405973850l/2956.jpg,2019-12-03 03:52:26,2,30
184,15,8,5,george orwell,9780000000000.0,122 pages,2235084,42156,animal farm,eng,classics,https://images.gr-assets.com/books/1424037542l/7613.jpg,2020-01-23 08:53:28,5,28
185,15,2,4,j.k. rowling|mary grandpré,9780000000000.0,870 pages,2041594,33264,harry potter and the order of the phoenix,eng,fantasy,https://images.gr-assets.com/books/1255614970l/2.jpg,2020-03-07 06:09:31,1,55
186,15,5,4,stephenie meyer,9780000000000.0,498 pages,4281268,97991,twilight,eng,young adult,https://images.gr-assets.com/books/1361039443l/41865.jpg,2019-08-09 08:28:52,4,62
187,15,101,5,george orwell|erich fromm,9780000000000.0,328 pages,2420816,53773,1984,eng,classics,https://images.gr-assets.com/books/1348990566l/5470.jpg,2019-07-02 21:59:04,2,53
188,15,4,3,jane austen|anna quindlen|mrs. oliphant|george saintsbury|mark twain|a.c. bradley|walter a. raleigh|virginia woolf,9780000000000.0,279 pages,2453620,54322,pride and prejudice,eng,classics,https://images.gr-assets.com/books/1320399351l/1885.jpg,2020-04-15 19:25:11,4,41
189,15,24,4,paulo coelho|alan r. clarke|özdemir i̇nce,9780000000000.0,197 pages,1644387,63861,the alchemist,eng,fiction,https://images.gr-assets.com/books/1483412266l/865.jpg,2019-11-08 11:59:34,2,15
190,15,11,5,john green,9780000000000.0,313 pages,2881648,147270,the fault in our stars,eng,young adult,https://images.gr-assets.com/books/1360206420l/11870085.jpg,2019-11-06 12:16:50,4,25
191,15,27,4,stephen chbosky,9780000000000.0,213 pages,1063711,50846,the perks of being a wallflower,eng,young adult,https://images.gr-assets.com/books/1520093244l/22628.jpg,2019-10-08 22:02:57,3,30
192,15,18,4,oscar wilde|jeffrey eugenides,9780000000000.0,367 pages,775701,22938,the picture of dorian gray,eng,fiction,https://images.gr-assets.com/books/1424596966l/5297.jpg,2019-10-08 16:06:45,3,41
193,15,21,3,charlotte brontë|michael mason,9780000000000.0,507 pages,1381404,34670,jane eyre,eng,classics,https://images.gr-assets.com/books/1327867269l/10210.jpg,2019-06-08 16:38:23,3,76
194,15,65,5,richard  adams,9780000000000.0,478 pages,331158,11489,watership down,eng,classics,https://images.gr-assets.com/books/1405136931l/76620.jpg,2019-10-29 10:49:19,3,42
195,15,13,4,shel silverstein,9780000000000.0,64 pages,789681,15694,the giving tree,eng,childrens,https://images.gr-assets.com/books/1174210942l/370493.jpg,2019-10-22 05:43:32,3,51
196,15,33,5,l.m. montgomery,9780000000000.0,320 pages,599365,16797,anne of green gables,eng,classics,https://images.gr-assets.com/books/1390789015l/8127.jpg,2019-08-22 00:45:46,2,39
197,15,26,3,orson scott card,9780000000000.0,324 pages,965351,40289,ender's game,eng,science fiction,https://images.gr-assets.com/books/1408303130l/375802.jpg,2019-10-01 01:35:28,1,37
198,15,2903,4,ally carter,9780000000000.0,298 pages,39236,2287,uncommon criminals,en-gb,young adult,https://images.gr-assets.com/books/1298155996l/10327303.jpg,2019-09-18 18:50:23,3,23
199,15,230,4,wally lamb,9780000000000.0,465 pages,284755,9521,she's come undone,eng,fiction,https://images.gr-assets.com/books/1408113538l/5203.jpg,2019-05-17 18:15:31,3,25
200,15,10,5,j.r.r. tolkien,9780000000000.0,1728 pages,99793,1652,j.r.r. tolkien 4-book boxed set: the hobbit and the lord of the rings,eng,fantasy,https://images.gr-assets.com/books/1346072396l/30.jpg,2019-11-26 12:58:02,2,24
201,15,76,5,alice walker,9780000000000.0,295 pages,440592,11325,the color purple,eng,classics,https://images.gr-assets.com/books/1386925078l/11486.jpg,2019-05-24 08:40:06,1,60
202,15,471,4,david guterson,9780000000000.0,460 pages,150752,4225,snow falling on cedars,eng,fiction,https://images.gr-assets.com/books/1479863528l/77142.jpg,2019-11-19 10:15:10,4,61
203,15,483,5,richelle mead,9780000000000.0,421 pages,155033,8010,bloodlines,en-us,young adult,https://images.gr-assets.com/books/1297199431l/8709527.jpg,2019-10-29 08:32:27,3,66
204,15,2339,5,joseph smith jr.|sidney rigdon,9780000000000.0,88 pages,5112,240,lectures on faith,eng,religion,https://images.gr-assets.com/books/1395510792l/596304.jpg,2019-07-29 03:33:30,2,56
205,15,709,5,dr. seuss,9780000000000.0,64 pages,138595,2340,"one fish, two fish, red fish, blue fish",eng,childrens,https://images.gr-assets.com/books/1165640023l/7770.jpg,2020-03-05 04:06:05,4,61
206,15,167,5,dr. seuss,9780000000000.0,72 pages,241590,3543,the lorax,eng,childrens,https://images.gr-assets.com/books/1327879938l/7784.jpg,2019-06-14 17:45:42,2,25
207,15,361,3,j.r. ward,9780000000000.0,393 pages,257408,11476,dark lover,eng,romance,https://images.gr-assets.com/books/1429676285l/42899.jpg,2019-08-08 15:25:45,2,20
208,15,326,5,george eliot|michel faber,9780000000000.0,904 pages,119910,6092,middlemarch,eng,classics,https://images.gr-assets.com/books/1481264628l/19089.jpg,2019-11-09 21:12:58,3,64
209,15,87,5,ayn rand|leonard peikoff,9780000000000.0,1168 pages,320850,15696,atlas shrugged,eng,fiction,https://images.gr-assets.com/books/1405868167l/662.jpg,2020-04-06 17:45:44,1,56
210,15,304,5,judy blume,9780000000000.0,149 pages,170908,5676,"are you there god? it's me, margaret",eng,young adult,https://images.gr-assets.com/books/1388356524l/37732.jpg,2019-06-09 05:54:03,3,64
211,15,100,4,anne rice,9780000000000.0,342 pages,428588,8739,interview with the vampire,eng,horror,https://images.gr-assets.com/books/1380631642l/43763.jpg,2019-11-03 20:51:27,3,50
212,15,306,5,kate chopin,9780000000000.0,195 pages,152375,6309,the awakening,en-us,classics,https://images.gr-assets.com/books/1170507247l/58345.jpg,2019-08-20 11:34:37,3,30
213,15,337,5,jane austen,9780000000000.0,1344 pages,23600,613,the complete novels,eng,romance,https://images.gr-assets.com/books/1388178574l/14905.jpg,2019-11-07 18:52:41,1,52
214,15,92,4,nicholas sparks,9780000000000.0,214 pages,1144696,18249,the notebook,en-us,romance,https://images.gr-assets.com/books/1385738917l/15931.jpg,2019-10-30 01:34:27,5,48
215,15,887,3,jenny han,,355 pages,238276,26185,to all the boys i've loved before,eng,young adult,https://images.gr-assets.com/books/1372086100l/15749186.jpg,2019-07-01 07:04:37,4,76
216,15,119,5,daniel keyes,9780000000000.0,311 pages,389448,13470,flowers for algernon,eng,fiction,https://images.gr-assets.com/books/1367141311l/18373.jpg,2019-07-29 03:41:30,5,61
217,15,310,5,cassandra clare,9780000000000.0,534 pages,361537,17891,city of lost souls,en-us,fantasy,https://images.gr-assets.com/books/1460477703l/8755776.jpg,2020-03-10 03:36:57,4,48
218,15,465,4,stephen king,9780000000000.0,849 pages,344956,33174,11/22/1963,,fiction,https://images.gr-assets.com/books/1327876792l/10644930.jpg,2019-09-23 20:17:13,1,31
219,15,8440,4,patricia a. mckillip,9780000000000.0,240 pages,10602,402,the riddle-master of hed,eng,fantasy,https://images.gr-assets.com/books/1328008931l/92755.jpg,2020-04-08 04:29:25,1,49
220,15,71,4,diana gabaldon,9780000000000.0,850 pages,668422,40168,outlander,eng,historical,https://images.gr-assets.com/books/1529065012l/10964.jpg,2019-06-28 17:50:25,5,55
221,15,1329,5,isabel allende|margaret sayers peden,9780000000000.0,432 pages,102505,3452,daughter of fortune,eng,historical,https://images.gr-assets.com/books/1299666780l/16527.jpg,2020-02-13 23:21:09,3,50
222,15,795,5,irvine welsh,9780000000000.0,430 pages,121242,2288,trainspotting,en-us,fiction,https://images.gr-assets.com/books/1353033083l/135836.jpg,2019-05-18 02:22:16,1,18
223,15,2193,4,christina baker kline,9780000000000.0,278 pages,312123,27025,orphan train,,historical,https://images.gr-assets.com/books/1362409483l/15818107.jpg,2019-10-20 22:29:55,1,62
224,15,3002,4,abbi glines,,304 pages,43670,1991,just for now,en-us,new adult,https://images.gr-assets.com/books/1348461168l/15778138.jpg,2020-02-03 16:57:30,4,64
225,15,241,5,cassandra clare,9780000000000.0,424 pages,411196,20363,city of fallen angels,eng,fantasy,https://images.gr-assets.com/books/1369452302l/6752378.jpg,2019-12-15 09:29:03,3,61
226,15,4043,4,roméo dallaire|samantha power,9780000000000.0,562 pages,9524,585,shake hands with the devil: the failure of humanity in rwanda,,nonfiction,https://images.gr-assets.com/books/1438841634l/215758.jpg,2019-10-06 03:34:35,1,45
227,15,148,4,richelle mead,9780000000000.0,443 pages,302887,10619,shadow kiss,eng,young adult,https://images.gr-assets.com/books/1361099049l/2802316.jpg,2019-10-23 11:57:29,3,65
228,15,68,5,jodi picoult,9780000000000.0,423 pages,955234,31913,my sister's keeper,eng,fiction,https://images.gr-assets.com/books/1369504683l/10917.jpg,2019-12-04 10:58:42,4,66
229,15,1144,4,heath sommer,9780000000000.0,305 pages,404,111,the manufactured identity,en-us,mystery,https://images.gr-assets.com/books/1388188833l/6507691.jpg,2020-03-31 05:19:25,1,73
230,15,941,4,agatha christie,9780000000000.0,288 pages,104751,6829,the murder of roger ackroyd,en-us,mystery,https://images.gr-assets.com/books/1389734015l/16328.jpg,2020-01-16 13:19:40,1,23
231,15,782,4,irving stone|שמואל שניצר,9780000000000.0,776 pages,70755,1733,the agony and the ecstasy,eng,historical,https://images.gr-assets.com/books/1327879079l/321552.jpg,2019-11-20 07:44:16,4,59
232,15,1993,5,marcus luttrell|patrick robinson,9780000000000.0,390 pages,64493,6410,lone survivor: the eyewitness account of operation redwing and the lost heroes of seal team 10,en-us,war,https://images.gr-assets.com/books/1344265535l/711901.jpg,2020-02-14 07:05:25,2,42
233,15,1217,5,patricia briggs,9780000000000.0,300 pages,85664,2598,bone crossed,eng,fantasy,https://images.gr-assets.com/books/1305738183l/3128411.jpg,2019-08-15 03:26:40,3,29
234,15,2347,5,anonymous|lane t. dennis|wayne a. grudem,9780000000000.0,2750 pages,11280,281,esv study bible,eng,christian,https://images.gr-assets.com/books/1410151002l/5031805.jpg,2020-04-10 23:18:02,4,40
235,15,7260,4,pierce brown,,400 pages,170381,19526,red rising,en-us,science fiction,https://images.gr-assets.com/books/1370662170l/18046624.jpg,2019-06-20 11:35:31,5,28
